Raw Review,Cleaned Review
"Ok, so before people come at me with the ""YoU dIdN't LiKe It BeCaUsE iT wAs FeMaLe LeAd."" chestnut. I went into this one with an open mind, but expecting it to be as described & the reviews were right. The film is bad.The film sees Cassandra Webb who is a New York metropolis paramedic who begins to demonstrate signs of clairvoyance. Forced to challenge revelations about her past, she needs to safeguard 3 young girls from a deadly adversary who wants them destroyed.I found the film to be pretty bad. It's disjointed, clunky, poorly paced & just feels very awkward & stiff. The characters are personality-less, they look & sound as if they're reciting their lines from cue cards (almost robotic, I might add) & the script reads like a supermarket shopping receipt.The films story is all over the place, confusing & hard to follow. The premonition sequences the main lead experiences were annoying & while creative, were repetitive to the point where you couldn't tell if she was hallucinating or actually seeing what she was seeing.The films runtime is overly long for what it is, while not as bad as other films which are generally over 2 hours (rolls eyes), this film felt longer & as I said was too long for what it was at 1 hour & 48 minutes (108 minutes) without credits & the pacing, jeez... don't get me started.The actors were alright, but what they were given script wise, didn't work & made them come across as flat. There's some action & not bad effects to be had, but that's pretty much the only redeeming features from this flick, sadly. It hasn't a lot going for it & is pretty lack luster & basic.Don't get me wrong, I prefer films with straight forward story-lines & plots you can follow, but this one was a bit too basic & could've used more meatiness to beef it up more as well as more emphasis to keep the audience engaged with the story, characters, action etc.I generally didn't like the film & the ending is just out there too & is pretty cringy like some of the scenes in the film as well as the few cringy action sequences themselves among some of the good action we got.Overall, it's a bad film. And no, it's got nothing to do with the old chestnut of me being a man who doesn't like the film because it's female lead. The film was bad & had plenty of things wrong with it. People in general, men & women, boys & girls, didn't like this flick.The story is bland, boring & paper thin like the characters & leads, the little bit of good action & effects seen are overshadowed by the aforementioned issues as well as the other issues like the poor runtime, pacing & the lacking engagement the film has.Also, for those who can't seem to get it in their heads, there's been plenty of female lead films in the past that have done well, from the Alien Franchise to The Hunger Games along with Elektra, Tomb Raider, Salt, Lucy, Hanna etc. I could go on but that's my rant for those who need calling out.2/10.",ok peopl come didnt like femal lead chestnut went one open mind expect describ review right film badth film see cassandra webb new york metropoli paramed begin demonstr sign clairvoy forc challeng revel past need safeguard young girl deadli adversari want destroyedi found film pretti bad disjoint clunki poorli pace feel awkward stiff charact personalityless look sound theyr recit line cue card almost robot might add script read like supermarket shop receiptth film stori place confus hard follow premonit sequenc main lead experi annoy creativ repetit point couldnt tell hallucin actual see seeingth film runtim overli long bad film gener hour roll eye film felt longer said long hour minut minut without credit pace jeez dont get startedth actor alright given script wise didnt work made come across flat there action bad effect that pretti much redeem featur flick sadli hasnt lot go pretti lack luster basicdont get wrong prefer film straight forward storylin plot follow one bit basic couldv use meati beef well emphasi keep audienc engag stori charact action etci gener didnt like film end pretti cringi like scene film well cringi action sequenc among good action gotoveral bad film got noth old chestnut man doesnt like film femal lead film bad plenti thing wrong peopl gener men woman boy girl didnt like flickth stori bland bore paper thin like charact lead littl bit good action effect seen overshadow aforement issu well issu like poor runtim pace lack engag film hasalso cant seem get head there plenti femal lead film past done well alien franchis hunger game along elektra tomb raider salt luci hanna etc could go that rant need call
"A baby-sitting movie in a Superhero setting, where the lead can see the future and has to prevent NOT-Spiderman from killing teenagers (because he has dreams/visions about them). The girls run and hide around a lot, some BS happens and then the movie ends.The foundation of the script is heavily written around a hollow core of ""parents and children"". The cinematography is actually good, and at least ""teaches"" how to do CPR. It also does away with showing premonitions every time something is to be changed near the end.. respecting the viewers intelligence in at least that aspect! And it's easy to follow (if you don't fall asleep) with how simplistic it is.Aside from that, it is barely anything else..
The movie itself isn't terrible.. it's just beyond bland and boring. Also, calling this a Superhero movie is really disingenuous and a marketing ploy to get people to see it. Stay home! There are no good action sequences and nobody is written memorably....
Venom making money was a mistake. Sony has half a franchise, and they can't get anyone talented enough to do something with it. And what they continue to release seems like high-budgeted fan fiction!",babysit movi superhero set lead see futur prevent notspiderman kill teenag dreamsvis girl run hide around lot b happen movi endsth foundat script heavili written around hollow core parent child cinematographi actual good least teach cpr also away show premonit everi time someth chang near end respect viewer intellig least aspect easi follow dont fall asleep simplist isasid bare anyth el movi isnt terribl beyond bland bore also call superhero movi realli disingenu market ploy get peopl see stay home good action sequenc nobodi written memor venom make money mistak soni half franchis cant get anyon talent enough someth continu releas seem like highbudget fan fiction
"I could tell from the beginning, making this movie was a bad idea. After I saw the cast I could tell this movie doomed. I have nothing against any of those actors but I must say casting a Dakota was a biggest mistake for the role! Anyone read the comics could say that. This movie was like terminator meeting final destination! No good story, big mess, lot of waste of potentials. I must say worst choice of villain! We have good movies, bad movies but like to watch but this was bad bad like that bad I was torturing myself to sit through the whole movie. I wonder do they even watch their movie?!!$",could tell begin make movi bad idea saw cast could tell movi doom noth actor must say cast dakota biggest mistak role anyon read comic could say movi like termin meet final destin good stori big mess lot wast potenti must say worst choic villain good movi bad movi like watch bad bad like bad tortur sit whole movi wonder even watch movi
"Verona Parker is easily one of the worst characters ever written for the screen, takes away everything this movie aspires to be. The actress also did a piss poor job and always had me cringing at the unrealistic and unreasonable choices she makes. If you'd delete that character entirely, this movie would've been a whole lot better in the long run.Subject wise it's a very nice concept of a revenge thriller against scam call centers- but again, the whole govt mumbo jumbo makes it feel a whole run of the mill action BS from Hollywood mid tier movies. If the story had been awhole lot grounded, it would've done a whole lot better imo.",verona parker easili one worst charact ever written screen take away everyth movi aspir actress also piss poor job alway cring unrealist unreason choic make youd delet charact entir movi wouldv whole lot better long runsubject wise nice concept reveng thriller scam call center whole govt mumbo jumbo make feel whole run mill action b hollywood mid tier movi stori awhol lot ground wouldv done whole lot better imo
"By now, audiences should realize what they are in for when it comes to Jason Statham leading an action film. The Beekeeper is the latest film to continue his long-running legacy of action flicks and it's quite a bit of fun. It's very far from an awards nominee, but for a film I had zero expectations for, and for being as cheesy as it is, it's pretty good. Take that as you will because I will be diving into things that are also pretty bad as well. The cheesiness of this film will turn some people off, but I was able to ignore it. Here's why I recommend The Beekeeper if you want to watch a new action-packed film to enjoy and not have to think too much about.The ""Beekeepers"" is an organization of hitmen who take out criminals. Jason Statham plays Adam Clay, a retiree from this organization, who is on a manhunt for everyone involved in scamming a woman he cared for, which led to her suicide. It's as simple as that. There are multiple bosses in this company, so it's like watching a sophisticated video game being played out. The action sequences are well-choreographed and there are quite a few action scenes, so overall, this film was a blast to watch. With that said, the dialogue from beginning to end it pretty atrocious.If the script had been reworked, I think this could've been a surprisingly great film as a whole. Sadly, the dialogue is full of Bee puns that fall flat almost every time, even with solid actors delivering them. The character arc and dialogue for Josh Hutcherson's Derek Danforth (who is the main villain of the film) is laughable, and not really in a good way. His whiny, self-entitled performance was great and I liked that he was giving this character his all, it's just that, again, the dialogue sucks. The lines everyone was saying took me out of the experience many times. Still, there is a lot of great action, and that's what I wanted from a movie like this anyway. I'm sure the dialogue will have people hating this movie and I'm equally sure certain people will find it hilarious. I'm kind of in the middle.The Beekeeper is David Ayer's latest directorial effort and as always, he does a great job with action. His touch as a director is always welcomed by me and the neon look to the film was cool as well. It's a cool film to watch and it's aesthetically pleasing. I may be ripping apart the script, but it's just the dialogue. The story itself plays out nicely and has a nice resolution. I was looking for a fun action film and this film delivered that, despite its downfalls. I say check it out.",audienc realiz come jason statham lead action film beekeep latest film continu longrun legaci action flick quit bit fun far award nomine film zero expect cheesi pretti good take dive thing also pretti bad well cheesi film turn peopl abl ignor here recommend beekeep want watch new actionpack film enjoy think much aboutth beekeep organ hitman take crimin jason statham play adam clay retire organ manhunt everyon involv scam woman care led suicid simpl multipl bos compani like watch sophist video game play action sequenc wellchoreograph quit action scene overal film blast watch said dialogu begin end pretti atrociousif script rework think couldv surprisingli great film whole sadli dialogu full bee pun fall flat almost everi time even solid actor deliv charact arc dialogu josh hutcherson derek danforth main villain film laughabl realli good way whini selfentitl perform great like give charact dialogu suck line everyon say took experi mani time still lot great action that want movi like anyway im sure dialogu peopl hate movi im equal sure certain peopl find hilari im kind middleth beekeep david ayer latest directori effort alway great job action touch director alway welcom neon look film cool well cool film watch aesthet plea may rip apart script dialogu stori play nice nice resolut look fun action film film deliv despit downfal say check
"I seem to use that headline a lot. I guess it's better than a bad movie with bad fight scenes.Starting with the good, Statham is awesome as usual. And I loved all of the fight scenes. They are ridiculously fast yet completely clear. It's hard hitting, you can feel the blows. This is enhanced by the beastly IMAX speakers. And with the R-rating, it doesn't hold back. Although it's far from gratuitous.The bad? Sigh. The non-action scenes, which make up the majority of the movie, range from average to terrible. The quality level feels like a streaming movie, not a theatrical one. I spent much of the runtime uninterested and unengaged.Everything feels off. The dialogue is weird. The acting is questionable. And there are a bunch of dumb things that strain believability. Like the entire bad guy organization. Or a laugh-out-loud idiotic character decision during the climax. A true ""are you kidding me?"" moment.Even the cut to credits felt odd. Like the director just cut in the middle of a shot and said, ""screw it, let's go home.""(1 viewing, early screening UltraScreen 1/6/2024)",seem use headlin lot guess better bad movi bad fight scenesstart good statham awesom usual love fight scene ridicul fast yet complet clear hard hit feel blow enhanc beastli imax speaker rrate doesnt hold back although far gratuitousth bad sigh nonact scene make major movi rang averag terribl qualiti level feel like stream movi theatric one spent much runtim uninterest unengagedeveryth feel dialogu weird act question bunch dumb thing strain believ like entir bad guy organ laughoutloud idiot charact decis climax true kid momenteven cut credit felt odd like director cut middl shot said screw let go home view earli screen ultrascreen
"Just when you think we have reached the bottom of filmmaking ... there is always something like this flick just to prove you can do a lot worse! It s so bland. The FBI agent was not professional and dressed and sounded dumb, lost mom by suicidal act and that did not play much of a roll after the incident,, the villains sounded stupid, especially the dip shots from the call centers. The story idea was great, Jason was awesome but the rest of the actors failed to bring it home. This movie is a terrible revenge story. The idea that Beekeepers are the most elite, well-trained, best equipped one man army is so over-used. The most unbelievable part is that he is hunted by mercenaries, law enforcement, and other Beekeepers. The acting is terrible, the storyline is worse.",think reach bottom filmmak alway someth like flick prove lot wors bland fbi agent profession dress sound dumb lost mom suicid act play much roll incid villain sound stupid especi dip shot call center stori idea great jason awesom rest actor fail bring home movi terribl reveng stori idea beekeep elit welltrain best equip one man armi overus unbeliev part hunt mercenari law enforc beekeep act terribl storylin wors
"After Fast X and The Meg 2, I swore I wouldn't waste any more of my time on Jason Statham movies, but the trailer for The Beekeeper looked good, so I thought I would give him one last chance. I just hoped that I wouldn't get stung again.Thankfully, this action flick from director David Ayer is as sweet as honey: it's unpretentious, over-the-top, gloriously violent nonsense that isn't to be taken seriously... the film is all about how many people the star can kill or maim during the 1hr 45minute runtime (the answer: a lot!).Statham plays Adam Clay, a beekeeper in more ways than one: he looks after bee hives on the farm owned by kindly Eloise Parker (Phylicia Rashad), but he's also a retired special operative known as a 'beekeeper', part of a government programme so secret even the FBI doesn't know about it. When Eloise loses all of her savings to scammers and commits suicide, Adam isn't a happy man and goes after those responsible, the trail leading all the way to the President of the United States (Jemma Redgrave).Buildings are blown up, limbs are broken, body parts are severed, people are shot, but Adam barely gets a scratch -- those looking for realism should look elsewhere. There's even a scene where a female beekeeper uses a mini-gun mounted on the back of a truck, and mini-guns always equal fun.At the end of the day, Adam makes the bad guys pay for their crimes, and promptly escapes, presumably to set up some more bee hives (the villains having shot up his earlier ones) and to prepare for the inevitable sequel.",fast x meg swore wouldnt wast time jason statham movi trailer beekeep look good thought would give one last chanc hope wouldnt get stung againthank action flick director david ayer sweet honey unpretenti overthetop glorious violent nonsens isnt taken serious film mani peopl star kill maim hr minut runtim answer lotstatham play adam clay beekeep way one look bee hive farm own kindli elois parker phylicia rashad he also retir special oper known beekeep part govern programm secret even fbi doesnt know elois lose save scammer commit suicid adam isnt happi man goe respons trail lead way presid unit state jemma redgravebuild blown limb broken bodi part sever peopl shot adam bare get scratch look realism look elsewher there even scene femal beekeep use minigun mount back truck minigun alway equal funat end day adam make bad guy pay crime promptli escap presum set bee hive villain shot earlier one prepar inevit sequel
"I was excited to see a new action movie with Jason Statham (one of my favorite ACTION actors) and although his figting scenes are still okay (ish), they weren't exhilirating. But there is something worse...The bad: Jason Statham (although in a leading role) doesnt get much screen time. A lot of the time we ONLY get to see a bunch of bland FBI agents, who arent impressing me in any way with their subpar acting performances.Nor do these FBI agents come across as credible by the way, constantly missing Jason Statham when they have all the time and opportunity to kill him point blank. Quite silly.More bad: the other supporting actors are really bad though, But they (AS WELL) do get a lot of screentime. So annoying.Not any good? Actor Jeremy Irons nails it. He plays the role of a cunning sophisticated bad guy and he is terrific. But what the heck is the distinguished and superb actor Jeremy Irons doing in such a cheap looking action movie? HE is the only redeeming feature of this movie though, besides a few action scenes with Jason Statham.Jason Statham fans beware, this one is quite a dud. Tedious, lame, uneventful.",excit see new action movi jason statham one favorit action actor although figt scene still okay ish werent exhilir someth worseth bad jason statham although lead role doesnt get much screen time lot time get see bunch bland fbi agent arent impress way subpar act performancesnor fbi agent come across credibl way constantli miss jason statham time opportun kill point blank quit sillymor bad support actor realli bad though well get lot screentim annoyingnot good actor jeremi iron nail play role cun sophist bad guy terrif heck distinguish superb actor jeremi iron cheap look action movi redeem featur movi though besid action scene jason stathamjason statham fan bewar one quit dud tediou lame unev
"Not sure why i went to see this one as i've not seen most of Jason Stathams movies. And if they're anything like this one i won't be in a rush to revisit them.The movie looked dumb, and it is. Statham is a beekeeper. Both metaphorically and genuinely. Infact the worst part of the film isn't how repetitive and boring the action gets (where Statham is practically untouchable). But the cringey push to make ex-military beekeeper tough guys a thing. You'll definitely get some laughs from how ridiculous it all is. But half the time I couldn't really tell if they were intentional laughs or not.I guess there is enough decent action. Like the farm scene, the middle office attack, and there's a decent brutal fight scene near the end. But even the most promising part of the movie - setting up the great villian for a well deserved ass kicking later. Doesn't pay off. So overall, pretty poor.",sure went see one ive seen jason statham movi theyr anyth like one wont rush revisit themth movi look dumb statham beekeep metaphor genuin infact worst part film isnt repetit bore action get statham practic untouch cringey push make exmilitari beekeep tough guy thing youll definit get laugh ridicul half time couldnt realli tell intent laugh noti guess enough decent action like farm scene middl offic attack there decent brutal fight scene near end even promis part movi set great villian well deserv as kick later doesnt pay overal pretti poor
"Written by Kurt Wimmer who is known for The Expendables which seems about right. Nearly all action which was ok, yet the story is just trash. If you're a fan of Jason then this one is just another average film with his stunts and fighting.Other than that the movie lacks any seriousness and the law enforcement roles are comical and everyone just comes out looking like keystone cops. It could have been so much better with a decent director and a lot of tweaks in the script.Sadly, not enough going on here to please anything but the Jason fans. 3 stars for action, zero for everything else. Even the ending is a zero. Park your brain before watching, no thinking required.",written kurt wimmer known expend seem right nearli action ok yet stori trash your fan jason one anoth averag film stunt fightingoth movi lack serious law enforc role comic everyon come look like keyston cop could much better decent director lot tweak scriptsadli enough go plea anyth jason fan star action zero everyth el even end zero park brain watch think requir
"David Ayer's ""The Beekeeper"" has Jason Statham going full John Wick and full Equalizer. This movie is 90 odd minutes of relentless, unhinged, pure escapist fun, with Statham doing what he does best - taking out bad guys like it's nothing and looking uber cool while doing it. He does that here in spades, in the most brutal and ridiculously entertaining ways. Yes, you need to throw believability aside, but if you are a fan of 80s and 90s action thrillers where it's one man against all, you will love this, just like I did. This movie really was a blast and a half, and then some. A great way to start 2024 movie season. I loved it. Pure escapist entertainment.",david ayer beekeep jason statham go full john wick full equal movi odd minut relentless unhing pure escapist fun statham best take bad guy like noth look uber cool spade brutal ridicul entertain way ye need throw believ asid fan action thriller one man love like movi realli blast half great way start movi season love pure escapist entertain
"A really enjoyable revenge action film full of fast paced action and corny bee-related dialogue. Although the character's backstory has been done many times before, the plot has some modern ideas and modern villains which are easy to hate and the strong moral message was quite refreshing. Good acting from a good cast of characters and whilst some of the henchmen are a bit silly, their larger than life presence adds some surprises into what is otherwise pretty standard fare. Good pacing, music and fight scenes keep it entertaining throughout, although the start is pretty slow and the ending rather abrupt.",realli enjoy reveng action film full fast pace action corni beerel dialogu although charact backstori done mani time plot modern idea modern villain easi hate strong moral messag quit refresh good act good cast charact whilst henchman bit silli larger life presenc add surpris otherwis pretti standard fare good pace music fight scene keep entertain throughout although start pretti slow end rather abrupt
"The Beekeeper attempts to copy the John Wick formula to the point of plagiarism.The setup is virtually the same. Statham, playing himself as usual, is retired and extremely dangerous ex-assassin, member of a secret group called ""Beekeepers"". He get pulled out of retirement over a seemingly minor incident, and the conflict escalates.A woman he sells honey to (played by the mom from the Cosby Show) commits suicide after having her savings stolen by a scammer company.He takes revenge for her, but oh no, the company belongs to the president's no-good son (similar to the Russian Mob boss's son in the John Wick original).He fights his way to the top through many neon-lit setpieces until he reaches the final boss. The end.However, unlike John Wick, there is none of the fascinating world building, none of the flair, none of the great music editing, much of the acting is awful, and so the whole thing comes apart at the seams. Tonally, the film never hits the mark. Scenes variate between overacted and ridiculous to boring, slow paced and TV series like. Every time the narrative switches to a female FBI agent, the air is sucked out of the movie, and energy comes to a grinding halt.The use of music is awful. It alternates between Batman knock off cello and contrabass strings, which don't fit at all, to house and electronic in scenes where it doesn't fit either. It worked in John Wick, because it was woven into the story. John Wick was either in a night club, or the music was played on the Assassin's radio station. Here it just comes out of nowhere.There are a few good kills. The car off the drawbridge early on is excellent. The final boss fight was decent, but not over the top enough to be memorable.Overall, this is a poorly made film that you will forget the moment you finish it. It's barely watchable, but I deducted points for plagiarism.",beekeep attempt copi john wick formula point plagiarismth setup virtual statham play usual retir extrem danger exassassin member secret group call beekeep get pull retir seemingli minor incid conflict escalatesa woman sell honey play mom cosbi show commit suicid save stolen scammer companyh take reveng oh compani belong presid nogood son similar russian mob boss son john wick originalh fight way top mani neonlit setpiec reach final bos endhowev unlik john wick none fascin world build none flair none great music edit much act aw whole thing come apart seam tonal film never hit mark scene variat overact ridicul bore slow pace tv seri like everi time narr switch femal fbi agent air suck movi energi come grind haltth use music aw altern batman knock cello contrabass string dont fit hous electron scene doesnt fit either work john wick woven stori john wick either night club music play assassin radio station come nowherether good kill car drawbridg earli excel final bos fight decent top enough memorableoveral poorli made film forget moment finish bare watchabl deduct point plagiar
"So glad I got to see an early screening in imax on 1-6-24 just couldn't review yet. Anyway such an enriching thrill ride to satisfy any action fan of badass one man army types kinda like John Wick with a different style to it! I've been a fan of Jason Statham for a couple decades now and this is one of his best. The writing is magnificent too Kurt Whimmer is perfect for in depth action extravaganza.For an autistic person that's been scammed numerous times Beekeeper hit the spot; I absolutely loved the way everything played out. Well directed, crystal smooth writing, amazing story and top notch action; highly recommend I'll definitely want to own in 4K!",glad got see earli screen imax couldnt review yet anyway enrich thrill ride satisfi action fan badass one man armi type kinda like john wick differ style ive fan jason statham coupl decad one best write magnific kurt whimmer perfect depth action extravaganzafor autist person that scam numer time beekeep hit spot absolut love way everyth play well direct crystal smooth write amaz stori top notch action highli recommend ill definit want k
"I mean, I don't know what to say; it feels like the movie's script was randomly written without any thought. The events are so poorly explained that I couldn't believe it while watching. I have no idea how they shot it. I'm addressing everyone who watched and gave good ratings: watch it again, life is not that simple.I want to mention Jason Statham. The only good thing in the movie is Jason. He is more than an actor; he's an excellent athlete, continuing this for years and elevating all the action scenes in every action movie. In some fight scenes in this film, extras stand there taking hits flatly, and it's entirely the fault of those who planned the scenes.There's no recognizable plot; the character just walks straight into the president of some made-up country's house, kills 30 people, and we watch this for 1 hour and 40 minutes. The FBI is portrayed as if it's a village organization; the detectives hang out like it's their dad's farm. It's unbelievable. They wrote a movie without sitting down and thinking about these details; it's astonishing.The Beekeeper program is constantly mentioned in the film, but what is it? What do these people do? How were they trained? What hardships did they endure? None of it is there; they just expect us to believe in a name. There's nothing about how the top-secret deadly agents of the government are trained.Money theft and the presidential race are portrayed like child's play. These are not people you can easily reach; to blow up a building or enter the president's mansion, you need an incredibly good script, and this film has none of that.The acting is also bad, except for Jason Statham. There's no good performance except him. The character's motivation is bad too; killing 100 people because a woman who treated him well while beekeeping shot herself. We should have seen a 3-5 minute segment about their intimacy.I don't know what else to say; it just goes on and on, complete bulls**t. I'm thinking about David Ayer's early works, and nowadays, each film he makes is dragging everything further down. The screenwriter, Kurt Wimmer, has also messed up; he wrote it thoughtlessly. I'm eagerly anticipating the film's complete failure at the box office. Definitely a waste of time..",mean dont know say feel like movi script randomli written without thought event poorli explain couldnt believ watch idea shot im address everyon watch gave good rate watch life simplei want mention jason statham good thing movi jason actor he excel athlet continu year elev action scene everi action movi fight scene film extra stand take hit flatli entir fault plan scenesther recogniz plot charact walk straight presid madeup countri hous kill peopl watch hour minut fbi portray villag organ detect hang like dad farm unbeliev wrote movi without sit think detail astonishingth beekeep program constantli mention film peopl train hardship endur none expect u believ name there noth topsecret deadli agent govern trainedmoney theft presidenti race portray like child play peopl easili reach blow build enter presid mansion need incred good script film none thatth act also bad except jason statham there good perform except charact motiv bad kill peopl woman treat well beekeep shot seen minut segment intimacyi dont know el say goe complet bullst im think david ayer earli work nowaday film make drag everyth screenwrit kurt wimmer also mess wrote thoughtlessli im eagerli anticip film complet failur box offic definit wast time
"Jason Statham does the same movie - again - that he's been doing the last 20 years. This time without a script. They just stacked a number of fight and action scenes on top of each other, then called it a movie.Statham has done a few rather good movies like this. For example ""Homefront"". That movie had a script and good acting. But this... What is this? Is it made for teenage boys? For adults? For girls? Boys? I don't know, but the result is nothing new, nothing thrilling and nothing fun.So what do we got. Well, that's a really good question. The problem is that there's very, very hard to find a good answer.",jason statham movi he last year time without script stack number fight action scene top call moviestatham done rather good movi like exampl homefront movi script good act made teenag boy adult girl boy dont know result noth new noth thrill noth funso got well that realli good question problem there hard find good answer
"They forgot to write a script? Or bring their head along in this movie?Nothing seemed to work, acting, storyline, everything was so rushed. The actors were incredibly bad, especially Parker. That must be some of the most cringe, b acting I have ever seen. It was unwatchable, I stayed in the cinema because I had my little brother with me, and wouldn't be rude and interfere with the other people in the cinema.This movies gets -3/10Way too cheesy and cringe. David Ayer this is a redo, better luck next time. My sincere condolences for the people watching.Just another movie for the money, so sad.",forgot write script bring head along movienoth seem work act storylin everyth rush actor incred bad especi parker must cring b act ever seen unwatch stay cinema littl brother wouldnt rude interfer peopl cinemathi movi get way cheesi cring david ayer redo better luck next time sincer condol peopl watchingjust anoth movi money sad
"Look,I love a good action flick as much as anyone, and Jason Statham is usually awesome. But sadly director David Ayer delivers what will probably be one of the worst movies of 2024. Ayer made one great movie over 20 years ago (Training Day) and also delivered a good flick in Fury, but everything else he makes is horrible. I will admit I did get a kick out of how dumb and goofy this movie is, and laughed a lot. Statham's character is like a cardboard box, it's so boring. Yes his fighting scenes are very cool but he's played awesome characters before that also had a bit of kick. In this movie he gives us nothing.Phylicia Rashad looks fabulous and gets about 5 minutes of screen time. Jeremy Irons and Josh Hutcherson do a great job but their talents are wasted in this movie.The plot starts out really promising...who wouldn't love to see a revenge action movie where the evil call centers get justice? But sadly the premise is wasted.Oh if you love hearing the word ""Beekeeper"" and references to bees you'll love this.The dialogue in this movie is so corny. It's almost like a satire of action movies at some points.In David Ayer's world, nothing works like it actually does in the real world. It is so goofy the way he portrays everything. And this is something he does in a lot of his movies. Just dumb fictional versions of everything from presidents to agencies to how classified programs work. But I do understand they have to make movies and sometimes make everything really stupid to be entertaining. But this movie takes the cake. For instance, call center scams are a real thing and there are many YouTube videos showing how they operate. But in this movie, the call center office is the most over the top clown spectacle you'll ever see and the actual scam is a ludicrous fictionalized version of how they actually work.The two main FBI agents are portrayed goofy AF and their dialogue is nearly unbearable.Statham's character, the beekeeper, doesn't want you to steal from old people but he has no qualms with murdering about 50 federal law enforcement officers in the course of the movie without batting an eye.So if you are about 13 years old this movie will be the coolest thing you've seen but anywhere over that and it's just too dumb. Maybe when it's on streaming it might be fun to watch and make fun of on a rainy day.",looki love good action flick much anyon jason statham usual awesom sadli director david ayer deliv probabl one worst movi ayer made one great movi year ago train day also deliv good flick furi everyth el make horribl admit get kick dumb goofi movi laugh lot statham charact like cardboard box bore ye fight scene cool he play awesom charact also bit kick movi give u nothingphylicia rashad look fabul get minut screen time jeremi iron josh hutcherson great job talent wast movieth plot start realli promisingwho wouldnt love see reveng action movi evil call center get justic sadli premis wastedoh love hear word beekeep refer bee youll love thisth dialogu movi corni almost like satir action movi pointsin david ayer world noth work like actual real world goofi way portray everyth someth lot movi dumb fiction version everyth presid agenc classifi program work understand make movi sometim make everyth realli stupid entertain movi take cake instanc call center scam real thing mani youtub video show oper movi call center offic top clown spectacl youll ever see actual scam ludicr fiction version actual workth two main fbi agent portray goofi af dialogu nearli unbearablestatham charact beekeep doesnt want steal old peopl qualm murder feder law enforc offic cours movi without bat eyeso year old movi coolest thing youv seen anywher dumb mayb stream might fun watch make fun raini day
"This may be one of the worst movies I've ever seen in the theater. I should've known better knowing I was going to see a Jason Statham movie. He has no talent, and he simply is known for his name and his action/fighting skills. But the reviews were so good! Apparently, the reviewers were paid off. The plot is ridiculous, and the acting skills were as bad as a high school drama club,. At times, I felt like I was watching ann episode of NOVA learning all sorts of things about bees. Statham has one facial expression in the movie, and it looks like boredom. Never again will I see on of his movie sin the theater... I'll wait to bore myself at home when it comes on streaming instead.",may one worst movi ive ever seen theater shouldv known better know go see jason statham movi talent simpli known name actionfight skill review good appar review paid plot ridicul act skill bad high school drama club time felt like watch ann episod nova learn sort thing bee statham one facial express movi look like boredom never see movi sin theater ill wait bore home come stream instead
"The Beekeeper isn't as tight or condensed as the films it borrows from thanks to an unexpectedly dense mythology but it really delivers where it counts. It's essentially Jason Statham beating people up for 100 minutes and it never gets old. Thankfully it doesn't really sequel bait however more of these would definitely be welcome.Jason Statham is never bad even when he's in a dud like a few of his recent films. Even so, it's nice to see his talent and physicality employed in something actually good. Jeremy Irons has the ability to deliver exposition about beekeeping in an engaging manner and Josh Hutcherson is actually awake for this one.Similarly to Statham, David Ayer has had a few misses so it's equally rewarding to see him back doing what he knows best whilst showing he and his team are really good at hand to hand combat. The score by David Sardy & Jared Michael Fry is a huge part of why this works, treating the dumbest twists with the utmost seriousness.",beekeep isnt tight condens film borrow thank unexpectedli den mytholog realli deliv count essenti jason statham beat peopl minut never get old thank doesnt realli sequel bait howev would definit welcomejason statham never bad even he dud like recent film even nice see talent physic employ someth actual good jeremi iron abil deliv exposit beekeep engag manner josh hutcherson actual awak onesimilarli statham david ayer miss equal reward see back know best whilst show team realli good hand hand combat score david sardi jare michael fri huge part work treat dumbest twist utmost serious
"The first film of the year may rank as one of the worst for the same as Jason Statham kicks butts & takes names (or is it the other way around?) in this goofy revenge tale. Statham, a former government operative, has retired plying his trade running an apiary on a retired woman's property, Phylicia Rashad, but after she commits suicide after being ripped off by some internet sharks prompting Statham to spew bad bee puns while he kills his way to the top (or bottom, these people are scum!) in a concern which runs right to the heights of the White House as the president's, Gemma Redgrave, (from Howard's End) son, played by Josh Hutcherson, is raking in millions from duped customers which will not stand as far as Statham is concerned. David Ayer, a mismatched director for this material (was Shane Black busy?), directs a particularly goofy premise from scenarist David Wimmer, does not help a whit w/humorless Statham doing the physical lifting w/o any issues but the unintentional guffaws generated from villains who look like extras from The Terminator's Tech-noir dance club scene makes this memorable outing for the wrong reasons. Also starring Oscar winner Jeremy Irons as Redgrave's handler, Oscar nominee Minnie Driver (wasted frankly!) as a government contact & Emmy Raver-Lampman (from The Umbrella Academy) who plays Rashad's daughter.",first film year may rank one worst jason statham kick butt take name way around goofi reveng tale statham former govern oper retir pli trade run apiari retir woman properti phylicia rashad commit suicid rip internet shark prompt statham spew bad bee pun kill way top bottom peopl scum concern run right height white hous presid gemma redgrav howard end son play josh hutcherson rake million dupe custom stand far statham concern david ayer mismatch director materi shane black busi direct particularli goofi premis scenarist david wimmer help whit whumorless statham physic lift wo issu unintent guffaw gener villain look like extra termin technoir danc club scene make memor outing wrong reason also star oscar winner jeremi iron redgrav handler oscar nomine minni driver wast frankli govern contact emmi raverlampman umbrella academi play rashad daughter
